year,month,habitat,module,plot,trt,spp,percov,comments
2012,AUG,veg,1,1X,X,,,1X COM: rechecked for MURKEI 8/24/12
2012,AUG,veg,2,2C,C,BARE,98,
2012,AUG,veg,2,2C,C,DET,2,
2012,AUG,veg,2,2C,C,TRASH,0.1,
2012,AUG,veg,2,2X,X,BARE,2,
2012,AUG,veg,2,2X,X,DET,4,
2012,AUG,veg,2,2X,X,ZIZAQU,3,
2012,AUG,veg,2,2X,X,PERPUN,25,
2012,AUG,veg,2,2X,X,PONCOR,90,
2012,AUG,veg,2,2X,X,,,2X COM: SCHTAB in gate corner
2012,AUG,veg,3,3C,C,BARE,99,
2012,AUG,veg,3,3C,C,DET,0.5,
2012,AUG,veg,3,3C,C,NUPADV,0.5,changed from NUPLUT to NUPADV based on Flora of VA
2012,AUG,veg,3,3X,X,BARE,10,
2012,AUG,veg,3,3X,X,DET,7,
2012,AUG,veg,3,3X,X,ZIZAQU,5,
2012,AUG,veg,3,3X,X,ECHMUR,7,reviewed specimen 24oct19
2012,AUG,veg,3,3X,X,PELVIR,10,
2012,AUG,veg,3,3X,X,PONCOR,25,
2012,AUG,veg,3,3X,X,PERPUN,3,
2012,AUG,veg,3,3X,X,LUDPEP,2,
2012,AUG,veg,3,3X,X,PERHYD,4,
2012,AUG,veg,4,4C,C,BARE,100,
2012,AUG,veg,4,4C,C,DET,0.5,
2012,AUG,veg,4,4X,X,BARE,10,
2012,AUG,veg,4,4X,X,DET,5,
2012,AUG,veg,4,4X,X,ZIZAQU,2,
2012,AUG,veg,4,4X,X,PERPUN,30,
2012,AUG,veg,4,4X,X,ECHSPP,2,"purple fruits; can't locate any specimens from 4X, therefore going with spp"
2012,AUG,veg,4,4X,X,LEEORY,2,
2012,AUG,veg,4,4X,X,PONCOR,75,
2012,AUG,veg,4,4X,X,PELVIR,4,
2012,AUG,veg,4,4X,X,ECLPRO,2,"long, skinny leaves- browsed"
2012,AUG,veg,4,4X,X,,,4X COM: rechecked for MURKEI 8/24/12
2012,AUG,veg,7,7C,C,BARE,5,
2012,AUG,veg,7,7C,C,TRASH,1,
2012,AUG,veg,7,7C,C,PELVIR,95,
2012,AUG,veg,7,7X,X,BARE,15,
2012,AUG,veg,7,7X,X,DET,2,
2012,AUG,veg,7,7X,X,PELVIR,60,
2012,AUG,veg,7,7X,X,PONCOR,15,
2012,AUG,veg,7,7X,X,PERPUN,6,
2012,AUG,veg,7,7X,X,ZIZAQU,1,
2012,AUG,veg,8,8C,C,BARE,35,
2012,AUG,veg,8,8C,C,ZIZAQU,5,
2012,AUG,veg,8,8C,C,PELVIR,65,
2012,AUG,veg,8,8X,X,BARE,7,
2012,AUG,veg,8,8X,X,DET,2,
2012,AUG,veg,8,8X,X,ZIZAQU,3,
2012,AUG,veg,8,8X,X,PELVIR,90,
2012,AUG,veg,8,8X,X,,,"8X COM: ZIZAQU & POLPUN in excl, but out of study plot"
2012,AUG,veg,11,11C,C,BARE,93,
2012,AUG,veg,11,11C,C,DET,0.5,
2012,AUG,veg,11,11C,C,NUPADV,7,changed from NUPLUT to NUPADV based on Flora of VA
2012,AUG,veg,11,11X,X,BARE,2,
2012,AUG,veg,11,11X,X,PERPUN,30,
2012,AUG,veg,11,11X,X,PONCOR,90,
2012,AUG,veg,11,11X,X,ZIZAQU,2,
2012,AUG,veg,11,11X,X,PELVIR,1,
2012,AUG,veg,11,11X,X,,,"11X COM: lots of senescing PONCOR, some hung up on stringing"
2012,AUG,veg,12,12C,C,BARE,35,
2012,AUG,veg,12,12C,C,DET,1,
2012,AUG,veg,12,12C,C,NUPADV,65,changed from NUPLUT to NUPADV based on Flora of VA
2012,AUG,veg,12,12X,X,SAGLAT,3,
2012,AUG,veg,12,12X,X,PONCOR,10,
2012,AUG,veg,12,12X,X,PERPUN,80,
2012,AUG,veg,12,12X,X,CUSGRO,15,
2012,AUG,veg,12,12X,X,PELVIR,6,
2012,AUG,veg,12,12X,X,NUPADV,3,changed from NUPLUT to NUPADV based on Flora of VA
2012,AUG,veg,12,12X,X,,,"12X COM: some of NUPLUT stems broken off, some senesced; AMACAN at far end, but not in study plot; POLHYD in excl, but  not study plot"
2013,JUN,veg,1,1C,C,BARE,100,
2013,JUN,veg,1,1C,C,DET,0.5,
2013,JUN,veg,1,1X,X,ZIZAQU,11,
2013,JUN,veg,1,1X,X,PONCOR,75,
2013,JUN,veg,1,1X,X,PELVIR,10,
2013,JUN,veg,1,1X,X,PERPUN,9,
2013,JUN,veg,1,1X,X,MURKEI,0.5,
2013,JUN,veg,1,1X,X,BIDCON,0.5,
2013,JUN,veg,1,1X,X,LEEORY,3,
2013,JUN,veg,1,1X,X,ECHSPP,7,"can't locate any specimens from 1X, therefore going with spp"
2013,JUN,veg,1,1X,X,BARE,2,
2013,JUN,veg,1,1X,X,DET,1,
2013,JUN,veg,1,1X,X,TRASH,1,
2013,JUN,veg,2,2C,C,BARE,100,
2013,JUN,veg,2,2C,C,DET,0.5,
2013,JUN,veg,2,2X,X,BARE,2,
2013,JUN,veg,2,2X,X,DET,1,
2013,JUN,veg,2,2X,X,TRASH,2,
2013,JUN,veg,2,2X,X,ZIZAQU,5,
2013,JUN,veg,2,2X,X,PONCOR,95,
2013,JUN,veg,2,2X,X,BIDFRO,0.5,
2013,JUN,veg,2,2X,X,BIDLAE,3,
2013,JUN,veg,2,2X,X,LEEORY,0.1,
2013,JUN,veg,2,2X,X,PERPUN,10,
2013,JUN,veg,2,2X,X,,,2X Comment: large clump of flowering SCHTAB in exclosure but outside of study plot
2013,JUN,veg,3,3C,C,BARE,98,
2013,JUN,veg,3,3C,C,DET,0.5,
2013,JUN,veg,3,3C,C,NUPADV,2,changed from NUPLUT to NUPADV based on Flora of VA
2013,JUN,veg,3,3X,X,BARE,9,
2013,JUN,veg,3,3X,X,DET,1,
2013,JUN,veg,3,3X,X,TRASH,0.5,
2013,JUN,veg,3,3X,X,ZIZAQU,8,
2013,JUN,veg,3,3X,X,PONCOR,50,
2013,JUN,veg,3,3X,X,PELVIR,15,
2013,JUN,veg,3,3X,X,TYPLAT,12,
2013,JUN,veg,3,3X,X,BIDCON,1,
2013,JUN,veg,3,3X,X,BIDFRO,0.5,
2013,JUN,veg,3,3X,X,PERPUN,5,most of the larger plants had thumbprints; went with POLPUN based on aug14
2013,JUN,veg,3,3X,X,MURKEI,2,
2013,JUN,veg,3,3X,X,SAGLAT,0.1,
2013,JUN,veg,3,3X,X,ECHMUR,4,reviewed specimen 24oct19
2013,JUN,veg,3,3X,X,,,"3X Comment: no herbivory inside exclosure, only outside edge"
2013,JUN,veg,4,4C,C,BARE,99,
2013,JUN,veg,4,4C,C,DET,1,
2013,JUN,veg,4,4X,X,BARE,4,
2013,JUN,veg,4,4X,X,DET,5,
2013,JUN,veg,4,4X,X,TRASH,0.1,
2013,JUN,veg,4,4X,X,ZIZAQU,5,
2013,JUN,veg,4,4X,X,PONCOR,80,
2013,JUN,veg,4,4X,X,LEEORY,12,
2013,JUN,veg,4,4X,X,PERPUN,8,
2013,JUN,veg,4,4X,X,BIDLAE,2,
2013,JUN,veg,4,4X,X,MURKEI,1,
2013,JUN,veg,4,4X,X,PELVIR,5,
2013,JUN,veg,4,4X,X,ECHSPP,0.5,"can't locate any specimens from 4X, therefore going with spp"
2013,JUN,veg,4,4X,X,,,"4X Comment:  no browse noted in interior of exclosure, only along edges"
2013,JUN,veg,7,7C,C,DET,1,
2013,JUN,veg,7,7C,C,PELVIR,100,
2013,JUN,veg,7,7X,X,BARE,3,
2013,JUN,veg,7,7X,X,DET,1,
2013,JUN,veg,7,7X,X,PONCOR,15,
2013,JUN,veg,7,7X,X,PELVIR,95,
2013,JUN,veg,7,7X,X,ZIZAQU,1,
2013,JUN,veg,8,8C,C,BARE,5,
2013,JUN,veg,8,8C,C,DET,0.5,
2013,JUN,veg,8,8C,C,PELVIR,95,
2013,JUN,veg,8,8C,C,,,"8C Comment: some of PELVIR battened down, maybe 1 stem nipped off; a lot of stems nipped off in swatch between M7 & M8"
2013,JUN,veg,8,8X,X,DET,1,
2013,JUN,veg,8,8X,X,PELVIR,100,
2013,JUN,veg,8,8X,X,,,"8X Comment: PELVIR battened down, but no herbivory inside exclosure"
2013,JUN,veg,11,11C,C,BARE,45,
2013,JUN,veg,11,11C,C,DET,0.5,
2013,JUN,veg,11,11C,C,NUPADV,55,changed from NUPLUT to NUPADV based on Flora of VA
2013,JUN,veg,11,11C,C,,,11C Comment: includes at least 4 NUPLUT seedlings 
2013,JUN,veg,11,11X,X,DET,1,
2013,JUN,veg,11,11X,X,PONCOR,98,
2013,JUN,veg,11,11X,X,PELVIR,11,
2013,JUN,veg,11,11X,X,PERPUN,19,
2013,JUN,veg,11,11X,X,AMACAN,2,
2013,JUN,veg,12,12C,C,BARE,9,
2013,JUN,veg,12,12C,C,DET,2,
2013,JUN,veg,12,12C,C,TRASH,2,
2013,JUN,veg,12,12C,C,NUPADV,90,changed from NUPLUT to NUPADV based on Flora of VA
2013,JUN,veg,12,12X,X,BARE,12,
2013,JUN,veg,12,12X,X,DET,2,
2013,JUN,veg,12,12X,X,PONCOR,35,
2013,JUN,veg,12,12X,X,PELVIR,30,
2013,JUN,veg,12,12X,X,NUPADV,15,changed from NUPLUT to NUPADV based on Flora of VA
2013,JUN,veg,12,12X,X,AMACAN,8,
2013,JUN,veg,12,12X,X,ZIZAQU,0.1,
2013,JUN,veg,12,12X,X,LEEORY,1,
2013,JUN,veg,12,12X,X,ACERUB,1,
2013,JUN,veg,12,12X,X,PERPUN,25,
2013,AUG,veg,1,1C,C,BARE,99,
2013,AUG,veg,1,1C,C,DET,1,
2013,AUG,veg,1,1X,X,BARE,3,
2013,AUG,veg,1,1X,X,DET,2,
2013,AUG,veg,1,1X,X,ZIZAQU,55,
2013,AUG,veg,1,1X,X,AMACAN,20,
2013,AUG,veg,1,1X,X,PERPUN,10,
2013,AUG,veg,1,1X,X,PELVIR,7,
2013,AUG,veg,1,1X,X,ECHSPP,10,"can't locate any specimens from 1X, therefore going with spp"
2013,AUG,veg,1,1X,X,PONCOR,40,
2013,AUG,veg,1,1X,X,LEEORY,2,
2013,AUG,veg,2,2C,C,BARE,98,
2013,AUG,veg,2,2C,C,DET,2,
2013,AUG,veg,2,2X,X,BARE,1,
2013,AUG,veg,2,2X,X,DET,2,
2013,AUG,veg,2,2X,X,ZIZAQU,30,
2013,AUG,veg,2,2X,X,PONCOR,80,
2013,AUG,veg,2,2X,X,BIDLAE,3,
2013,AUG,veg,2,2X,X,PERPUN,7,
2013,AUG,veg,2,2X,X,AMACAN,4,
2013,AUG,veg,2,2X,X,,,"2X Comment: SCHTAB in exclosure, but outside of study plot"
2013,AUG,veg,3,3C,C,BARE,93,
2013,AUG,veg,3,3C,C,DET,2,
2013,AUG,veg,3,3C,C,TRASH,0.1,
2013,AUG,veg,3,3C,C,NUPADV,5,changed from NUPLUT to NUPADV based on Flora of VA
2013,AUG,veg,3,3X,X,ECHMUR,1,orig recorded as ECHWAL?- long awns- collected specimen; 
2013,AUG,veg,3,3X,X,DET,2,
2013,AUG,veg,3,3X,X,TRASH,0.5,
2013,AUG,veg,3,3X,X,ZIZAQU,95,
2013,AUG,veg,3,3X,X,SAGLAT,6,
2013,AUG,veg,3,3X,X,PERPUN,8,no longer showing signs of thumbprints seen in June
2013,AUG,veg,3,3X,X,PELVIR,2,
2013,AUG,veg,3,3X,X,PONCOR,10,
2013,AUG,veg,3,3X,X,TYPLAT,10,
2013,AUG,veg,4,4C,C,BARE,98,
2013,AUG,veg,4,4C,C,DET,2,
2013,AUG,veg,4,4X,X,BARE,1,
2013,AUG,veg,4,4X,X,DET,2,
2013,AUG,veg,4,4X,X,ZIZAQU,40,
2013,AUG,veg,4,4X,X,PELVIR,4,
2013,AUG,veg,4,4X,X,LEEORY,14,
2013,AUG,veg,4,4X,X,ECHSPP,2,"can't locate any specimens from 4X, therefore going with spp"
2013,AUG,veg,4,4X,X,PERPUN,6,
2013,AUG,veg,4,4X,X,BIDLAE,1,
2013,AUG,veg,4,4X,X,PONCOR,45,
2013,AUG,veg,4,4X,X,AMACAN,1,
2013,AUG,veg,4,4X,X,BIDCON,0.5,
2013,AUG,veg,4,4X,X,MURKEI,1,
2013,AUG,veg,7,7C,C,BARE,9,
2013,AUG,veg,7,7C,C,DET,1,
2013,AUG,veg,7,7C,C,PELVIR,90,
2013,AUG,veg,7,7X,X,BARE,5,
2013,AUG,veg,7,7X,X,DET,1,
2013,AUG,veg,7,7X,X,PELVIR,95,
2013,AUG,veg,7,7X,X,PONCOR,9,
2013,AUG,veg,7,7X,X,ZIZAQU,2,
2013,AUG,veg,8,8C,C,BARE,5,
2013,AUG,veg,8,8C,C,DET,1,
2013,AUG,veg,8,8C,C,ZIZAQU,2,
2013,AUG,veg,8,8C,C,PELVIR,95,
2013,AUG,veg,8,8X,X,BARE,2,
2013,AUG,veg,8,8X,X,DET,1,
2013,AUG,veg,8,8X,X,PELVIR,98,
2013,AUG,veg,8,8X,X,ZIZAQU,2,
2013,AUG,veg,8,8X,X,,,8X Comment: short pole was in odd location- used long pole and fence to orient new location
2013,AUG,veg,11,11C,C,BARE,55,
2013,AUG,veg,11,11C,C,DET,0.5,
2013,AUG,veg,11,11C,C,NUPADV,45,changed from NUPLUT to NUPADV based on Flora of VA
2013,AUG,veg,11,11X,X,BARE,3,
2013,AUG,veg,11,11X,X,DET,2,
2013,AUG,veg,11,11X,X,PONCOR,95,
2013,AUG,veg,11,11X,X,PERPUN,4,
2013,AUG,veg,11,11X,X,AMACAN,6,
2013,AUG,veg,12,12C,C,BARE,25,
2013,AUG,veg,12,12C,C,DET,0.5,
2013,AUG,veg,12,12C,C,TRASH,3,
2013,AUG,veg,12,12C,C,NUPADV,70,changed from NUPLUT to NUPADV based on Flora of VA
2013,AUG,veg,12,12X,X,BARE,8,
2013,AUG,veg,12,12X,X,DET,1,
2013,AUG,veg,12,12X,X,PONCOR,30,
2013,AUG,veg,12,12X,X,NUPADV,3,changed from NUPLUT to NUPADV based on Flora of VA
2013,AUG,veg,12,12X,X,PERPUN,10,
2013,AUG,veg,12,12X,X,AMACAN,2,
2013,AUG,veg,12,12X,X,PELVIR,50,
2014,JUN,veg,1,1C,C,BARE,98,
2014,JUN,veg,1,1C,C,DET,1,
2014,JUN,veg,1,1C,C,NUPADV,0.5,seedlings; changed from NUPLUT to NUPADV based on Flora of VA
2014,JUN,veg,1,1C,C,ZIZAQU,1,browsed
2014,JUN,veg,1,1X,X,BARE,10,
2014,JUN,veg,1,1X,X,DET,9,
2014,JUN,veg,1,1X,X,AMACAN,30,
2014,JUN,veg,1,1X,X,PERPUN,5,
2014,JUN,veg,1,1X,X,BIDLAE,7,
2014,JUN,veg,1,1X,X,BIDCON,0.5,
2014,JUN,veg,1,1X,X,PONCOR,60,
2014,JUN,veg,1,1X,X,PELVIR,10,
2014,JUN,veg,1,1X,X,ZIZAQU,10,
2014,JUN,veg,1,1X,X,BIDFRO,0.1,
2014,JUN,veg,1,1X,X,LEEORY,5,
2014,JUN,veg,1,1X,X,ECHSPP,2,"can't locate any specimens from 1X, therefore going with spp"
2014,JUN,veg,1,1X,X,,,"1X Comment: ECHCRU has silvery midrib from above, ZIZAQU chartreuse; ZIZAQU midrib more pronounced"
2014,JUN,veg,2,2C,C,BARE,100,
2014,JUN,veg,2,2C,C,DET,0.5,
2014,JUN,veg,2,2C,C,,,"2C Comment: short pole was lying on ground, we reinstalled"
2014,JUN,veg,2,2X,X,BARE,8,
2014,JUN,veg,2,2X,X,DET,11,
2014,JUN,veg,2,2X,X,PONCOR,75,
2014,JUN,veg,2,2X,X,BIDLAE,8,
2014,JUN,veg,2,2X,X,PERPUN,1,
2014,JUN,veg,2,2X,X,AMACAN,0.5,
2014,JUN,veg,2,2X,X,ZIZAQU,4,
2014,JUN,veg,2,2X,X,,,"2X Comment: SCHTAB in exclosure, but outside of study plot"
2014,JUN,veg,3,3C,C,BARE,96,
2014,JUN,veg,3,3C,C,DET,1,
2014,JUN,veg,3,3X,X,NUPADV,3,changed from NUPLUT to NUPADV based on Flora of VA
2014,JUN,veg,3,3X,X,BARE,5,
2014,JUN,veg,3,3X,X,DET,50,
2014,JUN,veg,3,3X,X,TRASH,1,
2014,JUN,veg,3,3X,X,TYPLAT,45,
2014,JUN,veg,3,3X,X,SAGLAT,11,
2014,JUN,veg,3,3X,X,PELVIR,10,
2014,JUN,veg,3,3X,X,LEEORY,1,
2014,JUN,veg,3,3X,X,PONCOR,1,
2014,JUN,veg,3,3X,X,,,"3X Comment: some ZIZAQU in exclosure, but outside of study plot; some ZIZAQU nibbled"
2014,JUN,veg,4,4C,C,BARE,100,4C Comment: control & exclosure data reversed on orig data sheet
2014,JUN,veg,4,4C,C,ZIZAQU,0.1,
2014,JUN,veg,4,4X,X,BARE,15,
2014,JUN,veg,4,4X,X,DET,13,
2014,JUN,veg,4,4X,X,TRASH,0.5,
2014,JUN,veg,4,4X,X,ZIZAQU,7,
2014,JUN,veg,4,4X,X,PELVIR,9,
2014,JUN,veg,4,4X,X,PONCOR,50,
2014,JUN,veg,4,4X,X,LEEORY,30,
2014,JUN,veg,4,4X,X,BIDLAE,2,
2014,JUN,veg,4,4X,X,TYPANG,1,
2014,JUN,veg,4,4X,X,,,4X Comment:  browse only along edges; control & exclosure data reversed on orig data sheet 
2014,JUN,veg,7,7C,C,BARE,5,
2014,JUN,veg,7,7C,C,DET,0.5,
2014,JUN,veg,7,7C,C,PELVIR,95,
2014,JUN,veg,7,7C,C,ZIZAQU,1,
2014,JUN,veg,7,7X,X,DET,0.5,
2014,JUN,veg,7,7X,X,PELVIR,100,
2014,JUN,veg,7,7X,X,PONCOR,8,
2014,JUN,veg,8,8C,C,BARE,15,
2014,JUN,veg,8,8C,C,DET,1,
2014,JUN,veg,8,8C,C,PELVIR,85,
2014,JUN,veg,8,8C,C,ZIZAQU,0.5,
2014,JUN,veg,8,8X,X,DET,0.5,
2014,JUN,veg,8,8X,X,TRASH,1,
2014,JUN,veg,8,8X,X,PELVIR,100,
2014,JUN,veg,8,8X,X,ZIZAQU,1,
2014,JUN,veg,8,8X,X,,,8X Comment: moved short pole to align better with sides
2014,JUN,veg,11,11C,C,BARE,20,
2014,JUN,veg,11,11C,C,DET,1,
2014,JUN,veg,11,11C,C,NUPADV,80,changed from NUPLUT to NUPADV based on Flora of VA
2014,JUN,veg,11,11X,X,BARE,10,
2014,JUN,veg,11,11X,X,DET,1,
2014,JUN,veg,11,11X,X,PELVIR,70,
2014,JUN,veg,11,11X,X,PONCOR,7,
2014,JUN,veg,11,11X,X,ZIZAQU,2,
2014,JUN,veg,11,11X,X,AMACAN,9,
2014,JUN,veg,11,11X,X,PERPUN,11,
2014,JUN,veg,11,11X,X,TYPSPP,5,changed from TYPLAT to TYPSPP ck 23aug17
2014,JUN,veg,11,11X,X,WOOD,2,
2014,JUN,veg,12,12C,C,BARE,25,
2014,JUN,veg,12,12C,C,DET,1,
2014,JUN,veg,12,12C,C,TRASH,3,
2014,JUN,veg,12,12C,C,NUPADV,85,changed from NUPLUT to NUPADV based on Flora of VA
2014,JUN,veg,12,12C,C,,,"12C Comment: some NUPLUT stems clipped off, browsed, in study plot and beyond"
2014,JUN,veg,12,12X,X,BARE,6,
2014,JUN,veg,12,12X,X,DET,2,
2014,JUN,veg,12,12X,X,NUPADV,11,changed from NUPLUT to NUPADV based on Flora of VA
2014,JUN,veg,12,12X,X,PELVIR,65,
2014,JUN,veg,12,12X,X,PONCOR,20,
2014,JUN,veg,12,12X,X,BIDLAE,3,
2014,JUN,veg,12,12X,X,AMACAN,0.5,
2014,JUN,veg,12,12X,X,TYPSPP,0.1,seedling; changed from TYPLAT to TYPSPP ck 23aug17
2014,JUN,veg,12,12X,X,,,12X Comment: not much detritus- looks scoured out
2014,AUG,veg,1,1C,C,BARE,95,
2014,AUG,veg,1,1C,C,NUPADV,2,changed from NUPLUT to NUPADV based on Flora of VA
2014,AUG,veg,1,1C,C,WOOD,3,
2014,AUG,veg,1,1X,X,DET,10,
2014,AUG,veg,1,1X,X,ZIZAQU,10,
2014,AUG,veg,1,1X,X,PELVIR,15,
2014,AUG,veg,1,1X,X,PERPUN,5,
2014,AUG,veg,1,1X,X,BIDLAE,35,
2014,AUG,veg,1,1X,X,PONCOR,40,
2014,AUG,veg,1,1X,X,ECHSPP,3,"can't locate any specimens from 1X, therefore going with spp"
2014,AUG,veg,1,1X,X,AMACAN,4,
2014,AUG,veg,1,1X,X,LEEORY,13,
2014,AUG,veg,2,2C,C,BARE,99,
2014,AUG,veg,2,2C,C,DET,0.1,
2014,AUG,veg,2,2C,C,WOOD,1,
2014,AUG,veg,2,2X,X,DET,6,
2014,AUG,veg,2,2X,X,ZIZAQU,8,
2014,AUG,veg,2,2X,X,PONCOR,85,
2014,AUG,veg,2,2X,X,AMACAN,2,
2014,AUG,veg,2,2X,X,SCHTAB,0.5,
2014,AUG,veg,2,2X,X,BIDLAE,11,
2014,AUG,veg,2,2X,X,PERPUN,5,
2014,AUG,veg,3,3C,C,BARE,93,
2014,AUG,veg,3,3C,C,DET,0.1,
2014,AUG,veg,3,3C,C,NUPADV,7,changed from NUPLUT to NUPADV based on Flora of VA
2014,AUG,veg,3,3X,X,DET,5,
2014,AUG,veg,3,3X,X,SAGLAT,85,
2014,AUG,veg,3,3X,X,TYPLAT,25,
2014,AUG,veg,3,3X,X,ZIZAQU,5,
2014,AUG,veg,3,3X,X,LEEORY,3,
2014,AUG,veg,3,3X,X,PELVIR,4,
2014,AUG,veg,3,3X,X,PONCOR,0.5,
2014,AUG,veg,4,4C,C,BARE,95,
2014,AUG,veg,4,4C,C,DET,0.5,
2014,AUG,veg,4,4C,C,WOOD,6,
2014,AUG,veg,4,4C,C,ECLPRO,0.1,"recorded as PENSED? Initially, on log that may float away- have realized subsequently that it was ECLPRO"
2014,AUG,veg,4,4X,X,DET,5,
2014,AUG,veg,4,4X,X,LEEORY,50,
2014,AUG,veg,4,4X,X,PONCOR,60,
2014,AUG,veg,4,4X,X,PELVIR,6,
2014,AUG,veg,4,4X,X,BIDLAE,1,
2014,AUG,veg,4,4X,X,ZIZAQU,20,
2014,AUG,veg,7,7C,C,BARE,15,
2014,AUG,veg,7,7C,C,ZIZAQU,10,
2014,AUG,veg,7,7C,C,PELVIR,85,
2014,AUG,veg,7,7X,X,BARE,20,
2014,AUG,veg,7,7X,X,ZIZAQU,5,has died back
2014,AUG,veg,7,7X,X,PELVIR,65,
2014,AUG,veg,7,7X,X,PONCOR,15,
2014,AUG,veg,8,8C,C,BARE,15,
2014,AUG,veg,8,8C,C,PELVIR,85,
2014,AUG,veg,8,8X,X,BARE,10,
2014,AUG,veg,8,8X,X,ZIZAQU,3,
2014,AUG,veg,8,8X,X,PELVIR,90,
2014,AUG,veg,11,11C,C,BARE,25,
2014,AUG,veg,11,11C,C,DET,4,
2014,AUG,veg,11,11C,C,NUPADV,75,changed from NUPLUT to NUPADV based on Flora of VA
2014,AUG,veg,11,11C,C,FEATHR,0.1,
2014,AUG,veg,11,11X,X,BARE,4,
2014,AUG,veg,11,11X,X,DET,6,
2014,AUG,veg,11,11X,X,PELVIR,35,
2014,AUG,veg,11,11X,X,ZIZAQU,25,
2014,AUG,veg,11,11X,X,PONCOR,80,
2014,AUG,veg,11,11X,X,AMACAN,20,
2014,AUG,veg,11,11X,X,PERPUN,15,
2014,AUG,veg,11,11X,X,ECHMUR,2,reviewed specimen 24oct19
2014,AUG,veg,12,12C,C,BARE,45,
2014,AUG,veg,12,12C,C,DET,4,
2014,AUG,veg,12,12C,C,NUPADV,50,NUPLUT looks browsed by geese as well as eaten by Garicella beetle; changed from NUPLUT to NUPADV based on Flora of VA
2014,AUG,veg,12,12X,X,BIDLAE,20,
2014,AUG,veg,12,12X,X,PERPUN,2,
2014,AUG,veg,12,12X,X,PELVIR,35,
2014,AUG,veg,12,12X,X,PONCOR,50,
2014,AUG,veg,12,12X,X,NUPADV,8,changed from NUPLUT to NUPADV based on Flora of VA
2015,JUN,veg,1,1C,C,BARE,85,
2015,JUN,veg,1,1C,C,DET,1,
2015,JUN,veg,1,1C,C,NUPADV,15,changed from NUPLUT to NUPADV based on Flora of VA
2015,JUN,veg,1,1C,C,PONCOR,0.5,seedlings
2015,JUN,veg,1,1X,X,DET,10,
2015,JUN,veg,1,1X,X,PELVIR,15,
2015,JUN,veg,1,1X,X,PONCOR,30,
2015,JUN,veg,1,1X,X,BIDLAE,50,
2015,JUN,veg,1,1X,X,LEEORY,30,
2015,JUN,veg,1,1X,X,PERPUN,10,
2015,JUN,veg,1,1X,X,IMPCAP,0.5,
2015,JUN,veg,1,1X,X,AMACAN,0.5,
2015,JUN,veg,2,2C,C,BARE,95,
2015,JUN,veg,2,2C,C,DET,1,
2015,JUN,veg,2,2C,C,TRASH,0.5,
2015,JUN,veg,2,2C,C,WOOD,2,
2015,JUN,veg,2,2C,C,PONCOR,0.5,seedlings
2015,JUN,veg,2,2C,C,ZIZAQU,0.5,seedlings
2015,JUN,veg,2,2C,C,LINDUB,0.5,seedlings
2015,JUN,veg,2,2X,X,DET,20,
2015,JUN,veg,2,2X,X,TRASH,0.5,
2015,JUN,veg,2,2X,X,ZIZAQU,1,
2015,JUN,veg,2,2X,X,BIDLAE,25,
2015,JUN,veg,2,2X,X,PONCOR,80,
2015,JUN,veg,2,2X,X,SCHTAB,1,
2015,JUN,veg,2,2X,X,AMACAN,2,
2015,JUN,veg,2,2X,X,PERPUN,7,
2015,JUN,veg,3,3C,C,BARE,75,
2015,JUN,veg,3,3C,C,DET,2,
2015,JUN,veg,3,3C,C,TRASH,0.5,
2015,JUN,veg,3,3C,C,NUPADV,20,changed from NUPLUT to NUPADV based on Flora of VA
2015,JUN,veg,3,3C,C,PONCOR,1,seedlings
2015,JUN,veg,3,3C,C,ZIZAQU,0.5,
2015,JUN,veg,3,3C,C,LINDUB,0.5,
2015,JUN,veg,3,3X,X,DET,35,
2015,JUN,veg,3,3X,X,TRASH,0.5,
2015,JUN,veg,3,3X,X,TYPLAT,20,
2015,JUN,veg,3,3X,X,SAGLAT,75,
2015,JUN,veg,3,3X,X,PELVIR,20,
2015,JUN,veg,3,3X,X,PONCOR,1,
2015,JUN,veg,3,3X,X,BIDLAE,1,
2015,JUN,veg,3,3X,X,AMACAN,7,
2015,JUN,veg,3,3X,X,MURKEI,0.5,
2015,JUN,veg,3,3X,X,LEEORY,0.5,
2015,JUN,veg,3,3X,X,ZIZAQU,6,
2015,JUN,veg,3,3X,X,PERPUN,1,
2015,JUN,veg,3,3X,X,,,3X Comment: some herbivory inside exclosure along edges
2015,JUN,veg,4,4C,C,BARE,95,
2015,JUN,veg,4,4C,C,DET,1,
2015,JUN,veg,4,4C,C,ZIZAQU,0.5,
2015,JUN,veg,4,4C,C,WOOD,3,
2015,JUN,veg,4,4C,C,PONCOR,1,seedlings
2015,JUN,veg,4,4X,X,BARE,1,
2015,JUN,veg,4,4X,X,DET,11,
2015,JUN,veg,4,4X,X,TRASH,6,
2015,JUN,veg,4,4X,X,TYPANG,10,
2015,JUN,veg,4,4X,X,PELVIR,25,
2015,JUN,veg,4,4X,X,PONCOR,30,
2015,JUN,veg,4,4X,X,LEEORY,15,
2015,JUN,veg,4,4X,X,BIDLAE,4,
2015,JUN,veg,4,4X,X,PERPUN,4,
2015,JUN,veg,4,4X,X,ZIZAQU,4,
2015,JUN,veg,4,4X,X,AMACAN,1,
2015,JUN,veg,4,4X,X,,,4X Comments: some herbivory inside on edge probably due to fence being pushed in by the tide
2015,JUN,veg,7,7C,C,PELVIR,100,
2015,JUN,veg,7,7X,X,DET,10,
2015,JUN,veg,7,7X,X,PONCOR,20,
